filename,PR_mean,QRS_mean,QT_mean,P_duration_mean,R_amplitude_mean,T_amplitude_mean,RR_mean,SDNN,RMSSD
119.asc,209.8,152.44444444444446,403.3333333333333,74.6,0.3154340810646771,0.151375603118924,976.4444444444445,37.956440270719426,44.67661580737735
120.asc,153.84615384615392,191.6666666666666,424.6666666666666,68.15384615384622,0.7953801435450119,0.12719296224883583,746.3333333333334,19.54197760946647,10.32208576526346
121.asc,221.77777777777777,147.33333333333343,376.0000000000001,44.88888888888894,0.6021020595917733,0.14111133876280144,962.0,102.64934918882287,82.11577193207161
122.asc,157.69230769230776,145.00000000000009,392.1666666666667,59.84615384615385,0.296637472075606,0.16998201411703023,734.1666666666666,46.77932829312062,32.13041606272219
123.asc,220.0,186.44444444444454,417.8,92.40000000000005,0.3903216497331126,0.23026202419254974,931.0,69.65199207488612,89.2113595158524
124.asc,180.0,184.75000000000003,443.75,94.0,0.3047531861606561,0.1612786668456446,1034.0,47.24404724407086,54.30601124316586
125.asc,192.8,121.0,415.2,84.8,0.3567700275526879,0.14894197110099816,909.6,35.59550533424129,33.17964570167814
126.asc,184.5,182.36363636363632,375.27272727272725,56.166666666666664,0.33989857273636237,0.07250256076492088,822.9090909090909,36.255293144473896,37.47532521540007
127.asc,166.8,126.0,242.4615384615384,73.46666666666667,0.3863356576143504,0.05250541035818805,641.0,41.45737914671266,30.543789498408294
128.asc,186.2000000000001,117.79999999999991,400.19999999999993,92.59999999999991,0.6381778289132745,0.2870457510002154,944.6,49.01469167504779,55.18856564341728
129.asc,208.54545454545453,165.99999999999991,429.4,99.45454545454545,0.525904101504421,0.08023656415397144,883.4,22.03724120664835,21.270741511391755
130.asc,187.45454545454547,184.66666666666666,432.6,84.0,0.3568304728484396,0.1171854201028883,888.2,15.190786681406594,18.973665961010276
131.asc,152.46153846153845,177.16666666666666,373.3333333333333,67.84615384615384,0.7558196396620614,0.05851634225600763,748.0,40.702170294305766,26.00699206681996
132.asc,215.2,184.66666666666666,433.1111111111112,79.2,0.2801570469911356,0.12159030331692418,1016.4444444444445,20.017276488690747,29.180472922829747
133.asc,200.46153846153845,138.0,283.33333333333337,98.0,0.6162004818750899,-0.023822257051913313,739.0,43.41658669218482,47.344002212049475
134.asc,153.4117647058823,145.37500000000003,223.0,80.47058823529412,0.3092688994556651,-0.014499602118283465,571.25,3.59687364248454,3.687817782917155
135.asc,216.7272727272728,158.9999999999999,432.5999999999999,76.90909090909099,0.43822511001658637,0.09380388950236715,877.6,57.78442696782586,56.07930891950157
136.asc,147.6,137.84615384615384,372.6153846153847,56.4,0.39896644432171713,0.07299948874923354,646.5714285714286,3.958973274443148,5.656854249492381
137.asc,199.27272727272728,210.0,289.9999999999999,73.45454545454545,0.3256123546421049,-0.05730295985718636,853.0,2.04939015319192,3.0550504633038935
138.asc,169.33333333333334,156.5454545454545,399.8181818181818,105.0,0.5646573054440581,0.06221727257002548,760.9090909090909,11.889296526743138,8.461678320522472
139.asc,217.77777777777777,194.0,489.0,102.0,0.38106399015837206,0.1403142686253721,1078.25,49.60279730015234,70.5205137328342
